date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:18	98929/98929	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:42%20GMT	https://bemudayana.id/bem_images/fungsionaris/salsa.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/salsa.png	(from https://bemudayana.id/tentang.html)
10:19:19	88652/88652	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:41%20GMT	https://bemudayana.id/bem_images/fungsionaris/mawar.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/mawar.png	(from https://bemudayana.id/tentang.html)
10:19:20	96206/96206	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:43%20GMT	https://bemudayana.id/bem_images/fungsionaris/santi.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/santi.png	(from https://bemudayana.id/tentang.html)
10:19:20	90904/90904	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/agus.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/agus.png	(from https://bemudayana.id/tentang.html)
10:19:20	98442/98442	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/beatrice.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/beatrice.png	(from https://bemudayana.id/tentang.html)
10:19:21	143519/143519	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:42%20GMT	https://bemudayana.id/bem_images/fungsionaris/teguh.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/teguh.png	(from https://bemudayana.id/tentang.html)
10:19:22	97872/97872	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/egy.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/egy.png	(from https://bemudayana.id/tentang.html)
10:19:22	76519/76519	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/feb.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/feb.png	(from https://bemudayana.id/tentang.html)
10:19:22	79745/79745	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:43%20GMT	https://bemudayana.id/bem_images/fungsionaris/visto.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/visto.png	(from https://bemudayana.id/tentang.html)
10:19:23	94057/94057	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:43%20GMT	https://bemudayana.id/bem_images/fungsionaris/wahyuni.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/wahyuni.png	(from https://bemudayana.id/tentang.html)
10:19:23	122521/122521	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:42%20GMT	https://bemudayana.id/bem_images/fungsionaris/ozora.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/ozora.png	(from https://bemudayana.id/tentang.html)
10:19:24	105778/105778	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/el.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/el.png	(from https://bemudayana.id/tentang.html)
10:19:24	96902/96902	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/caca.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/caca.png	(from https://bemudayana.id/tentang.html)
10:19:24	86870/86870	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:43%20GMT	https://bemudayana.id/bem_images/fungsionaris/tara.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/tara.png	(from https://bemudayana.id/tentang.html)
10:19:25	102528/102528	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:41%20GMT	https://bemudayana.id/bem_images/fungsionaris/nataa.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/nataa.png	(from https://bemudayana.id/tentang.html)
10:19:26	94778/94778	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:41%20GMT	https://bemudayana.id/bem_images/fungsionaris/mik.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/mik.png	(from https://bemudayana.id/tentang.html)
10:19:26	111861/111861	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:41%20GMT	https://bemudayana.id/bem_images/fungsionaris/iin.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/iin.png	(from https://bemudayana.id/tentang.html)
10:19:26	120126/120126	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:42%20GMT	https://bemudayana.id/bem_images/fungsionaris/popy.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/popy.png	(from https://bemudayana.id/tentang.html)
10:19:27	94488/94488	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/arif.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/arif.png	(from https://bemudayana.id/tentang.html)
10:19:28	107387/107387	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:43%20GMT	https://bemudayana.id/bem_images/fungsionaris/widya.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/widya.png	(from https://bemudayana.id/tentang.html)
10:19:28	65033/65033	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/bastian.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/bastian.png	(from https://bemudayana.id/tentang.html)
10:19:28	117308/117308	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:41%20GMT	https://bemudayana.id/bem_images/fungsionaris/muson.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/muson.png	(from https://bemudayana.id/tentang.html)
10:19:28	94671/94671	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:42%20GMT	https://bemudayana.id/bem_images/fungsionaris/nia.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/nia.png	(from https://bemudayana.id/tentang.html)
10:19:29	111919/111919	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:41%20GMT	https://bemudayana.id/bem_images/fungsionaris/haganta.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/haganta.png	(from https://bemudayana.id/tentang.html)
10:19:29	75275/75275	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202020%2009:21:41%20GMT	https://bemudayana.id/bem_images/proker/trash.jpg	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/trash.jpg	(from https://bemudayana.id/program_kerja.php)
10:19:30	79622/79622	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:40%20GMT	https://bemudayana.id/bem_images/fungsionaris/bapa.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/fungsionaris/bapa.png	(from https://bemudayana.id/tentang.html)
10:19:30	99192/99192	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:21:42%20GMT	https://bemudayana.id/bem_images/proker/podcast.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/podcast.png	(from https://bemudayana.id/program_kerja.php)
10:19:30	99855/99855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Aug%202020%2009:21:39%20GMT	https://bemudayana.id/bem_images/proker/earthday.jpg	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/earthday.jpg	(from https://bemudayana.id/program_kerja.php)
10:19:31	47448/47448	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:21:41%20GMT	https://bemudayana.id/bem_images/proker/posko.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/posko.png	(from https://bemudayana.id/program_kerja.php)
10:19:32	122414/122414	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:21:41%20GMT	https://bemudayana.id/bem_images/proker/sima.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/sima.png	(from https://bemudayana.id/program_kerja.php)
10:19:32	123832/123832	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:21:42%20GMT	https://bemudayana.id/bem_images/proker/sdu.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/sdu.png	(from https://bemudayana.id/program_kerja.php)
10:19:32	0/0	---M--	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:33%20GMT	https://bemudayana.id/mainpage/includes/dbh.inc.php	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/includes/dbh.inc.php	(from https://bemudayana.id/kontak.html)
10:19:33	97714/97714	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:21:41%20GMT	https://bemudayana.id/bem_images/proker/ujf.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/ujf.png	(from https://bemudayana.id/program_kerja.php)
10:19:34	130531/130531	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:21:39%20GMT	https://bemudayana.id/bem_images/proker/dies.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/proker/dies.png	(from https://bemudayana.id/program_kerja.php)
10:19:39	405007/405007	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:25:28%20GMT	https://bemudayana.id/bem_images/tim/laksmi.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/tim/laksmi.png	(from https://bemudayana.id/kontak.html)
10:19:40	421331/421331	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:25:31%20GMT	https://bemudayana.id/bem_images/tim/ngurah.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/tim/ngurah.png	(from https://bemudayana.id/kontak.html)
10:19:44	540641/540641	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:25:28%20GMT	https://bemudayana.id/bem_images/tim/audy.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/tim/audy.png	(from https://bemudayana.id/kontak.html)
10:19:45	499627/499627	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:25:27%20GMT	https://bemudayana.id/bem_images/tim/teguh.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/tim/teguh.png	(from https://bemudayana.id/kontak.html)
10:19:46	196404/196404	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:41:54%20GMT	https://bemudayana.id/mainpage/blog_images/icon.png	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_images/icon.png	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:46	452724/452724	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:25:31%20GMT	https://bemudayana.id/bem_images/tim/shilta.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/tim/shilta.png	(from https://bemudayana.id/kontak.html)
10:19:46	451785/451785	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:25:26%20GMT	https://bemudayana.id/bem_images/tim/mirah.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/tim/mirah.png	(from https://bemudayana.id/kontak.html)
10:19:46	141149/141149	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Apr%202020%2006:26:02%20GMT	https://bemudayana.id/mainpage/blog_css/materialdesignicons.min.css	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_css/materialdesignicons.min.css	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:47	7799/7799	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Apr%202020%2006:26:02%20GMT	https://bemudayana.id/mainpage/blog_css/magnific-popup.css	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_css/magnific-popup.css	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:47	19778/19778	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Apr%202020%2006:26:04%20GMT	https://bemudayana.id/mainpage/blog_css/swiper.min.css	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_css/swiper.min.css	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:47	159515/159515	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Apr%202020%2006:26:02%20GMT	https://bemudayana.id/mainpage/blog_css/bootstrap.min.css	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_css/bootstrap.min.css	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:47	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:48%20GMT	https://bemudayana.id/mainpage/bem_index.php	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/bem_index.php	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:48	44287/44287	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:04%20GMT	https://bemudayana.id/mainpage/blog_images/logo-dark.png	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_images/logo-dark.png	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:48	86259/86259	---M-Z	200	added ('OK')	text/css	date:Wed,%2015%20Apr%202020%2014:59:00%20GMT	https://bemudayana.id/mainpage/blog_css/style.css	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_css/style.css	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:48	44076/44076	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Apr%202020%2006:22:04%20GMT	https://bemudayana.id/mainpage/blog_images/logo-light.png	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_images/logo-light.png	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:48	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:49%20GMT	https://bemudayana.id/mainpage/bemudayana.id	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/bemudayana.id	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:48	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:49%20GMT	https://bemudayana.id/sdu.html	C:/My%20Web%20Sites/bem/bemudayana.id/sdu.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:48	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:49%20GMT	https://bemudayana.id/program_kerja.html	C:/My%20Web%20Sites/bem/bemudayana.id/program_kerja-2.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:49	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:49%20GMT	https://bemudayana.id/lembaga_mahasiswa.html	C:/My%20Web%20Sites/bem/bemudayana.id/lembaga_mahasiswa-2.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:49	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:49%20GMT	https://bemudayana.id/ukm.html	C:/My%20Web%20Sites/bem/bemudayana.id/ukm-2.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:49	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:50%20GMT	https://bemudayana.id/paguyuban.html	C:/My%20Web%20Sites/bem/bemudayana.id/paguyuban-2.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:49	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:50%20GMT	https://bemudayana.id/mainpage/%22blog_images/red-bg.png%22	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/_blog_images/red-bg.png_	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:50	22870/22870	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:50%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=2	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-pagece59.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:50	22245/22245	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:50%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=3	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page5bd9.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:50	115792/115792	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Aug%202020%2011:54:54%20GMT	https://bemudayana.id/mainpage/blog_images/red-bg.png	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_images/red-bg.png	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:50	22332/22332	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:51%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=4	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page51bb.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:50	22022/22022	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:51%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=5	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page9b7a.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:51	21921/21921	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:51%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=6	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-pagece86.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:51	22189/22189	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:51%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=7	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-pagea515.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:51	22167/22167	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:52%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=8	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page3923.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:51	23061/23061	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:52%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=9	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page7cbb.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:52	22167/22167	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:52%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=10	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page6250.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:52	22695/22695	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:52%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=11	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-pagedbd9.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:52	22571/22571	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:53%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=12	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page9599.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:52	22123/22123	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2002:19:53%20GMT	https://bemudayana.id/mainpage/blog-page.php?halaman=13	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog-page8d70.html	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:54	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-4af4%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	C:/My%20Web%20Sites/bem/cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:55	48944/48944	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:04%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	C:/My%20Web%20Sites/bem/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:55	88145/88145	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/jquery.min.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/jquery.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:55	69597/69597	---M-Z	200	added ('OK')	application/javascript	etag:W/%2258d026fb-10fdd%22	https://code.jquery.com/jquery-3.2.1.slim.min.js	C:/My%20Web%20Sites/bem/code.jquery.com/jquery-3.2.1.slim.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:56	72489/72489	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:40%20GMT	https://bemudayana.id/mainpage/blog_js/feather.min.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/feather.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:56	80698/80698	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/bootstrap.bundle.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:56	20947/20947	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/jquery.magnific-popup.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:56	201/201	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/magnific.init.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/magnific.init.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:56	35624/35624	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/isotope.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/isotope.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:56	1013/1013	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/portfolio.init.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/portfolio.init.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:57	2333/2333	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/swiper.init.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/swiper.init.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:57	127934/127934	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:40%20GMT	https://bemudayana.id/mainpage/blog_js/swiper.min.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/swiper.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:57	6132/6132	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:38%20GMT	https://bemudayana.id/mainpage/blog_js/app.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/app.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:57	884/884	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Apr%202020%2006:21:40%20GMT	https://bemudayana.id/mainpage/blog_js/counter.init.js	C:/My%20Web%20Sites/bem/bemudayana.id/mainpage/blog_js/counter.init.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:58	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/bem/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://bemudayana.id/mainpage/blog-page.php)
10:19:58	19778/19778	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202020%2006:44:04%20GMT	https://bemudayana.id/bem_css/swiper.min.css	C:/My%20Web%20Sites/bem/bemudayana.id/bem_css/swiper.min.css	(from https://bemudayana.id/perekrutan_terbuka.html)
10:19:58	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Mar%202021%2002:19:59%20GMT	https://bemudayana.id/images/logo-light.png	C:/My%20Web%20Sites/bem/bemudayana.id/images/logo-light.png	(from https://bemudayana.id/perekrutan_terbuka.html)
10:20:00	76366/76366	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:28:14%20GMT	https://bemudayana.id/bem_images/lembaga/fk.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/lembaga/fk.png	(from https://bemudayana.id/lembaga_mahasiswa.php)
10:20:07	744281/744281	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:28:28%20GMT	https://bemudayana.id/bem_images/lembaga/fib.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/lembaga/fib.png	(from https://bemudayana.id/lembaga_mahasiswa.php)
10:20:08	73025/73025	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:28:24%20GMT	https://bemudayana.id/bem_images/lembaga/ft.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/lembaga/ft.png	(from https://bemudayana.id/lembaga_mahasiswa.php)
10:20:09	339653/339653	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:28:24%20GMT	https://bemudayana.id/bem_images/lembaga/fp.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/lembaga/fp.png	(from https://bemudayana.id/lembaga_mahasiswa.php)
10:20:10	652624/652624	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2009:28:20%20GMT	https://bemudayana.id/bem_images/lembaga/fh.png	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/lembaga/fh.png	(from https://bemudayana.id/lembaga_mahasiswa.php)
10:20:10	783797/783797	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jun%202020%2017:58:05%20GMT	https://bemudayana.id/bem_images/slider/rekrut.jpg	C:/My%20Web%20Sites/bem/bemudayana.id/bem_images/slider/rekrut.jpg	(from https://bemudayana.id/perekrutan_terbuka.html)
